552.00		552
1340485.00	736
1341242.00	757
1341994.00	752
1342722.00	728
1343462.00	740
1344198.00	736
1344940.00	742
1345672.00	732
1346412.00	740
1347146.00	734
1347886.00	740
1348626.00	740
1349381.00	755
1350148.00	767
1350896.00	748
1351653.00	757
1352403.00	750
1353137.00	734
1353873.00	736
1354615.00	742
1355351.00	736
1356083.00	732
1356833.00	750
1357590.00	757
1358357.00	767
1359122.00	765
1359893.00	771
1360678.00	785
1361426.00	748
1362181.00	755
1362909.00	728
1363621.00	712
1364326.00	705
1365033.00	707
1365763.00	730
1366497.00	734
1367219.00	722
1367967.00	748
1368701.00	734
1369435.00	734
1370171.00	736
1370917.00	746
1371661.00	744
1372411.00	750
1373145.00	734
1373871.00	726
1374603.00	732
1375329.00	726
1376071.00	742
1376787.00	716
1377515.00	728
1378231.00	716
1378947.00	716
1379646.00	699
1380349.00	703
1381022.00	673
1381699.00	677
1382376.00	677
1383044.00	668
1383712.00	668
1384368.00	656
1385018.00	650
1385646.00	628
1386269.00	623
1386884.00	615
1387507.00	623
1388157.00	650
1388791.00	634
1389439.00	648
1390120.00	681
1390793.00	673
1391488.00	695
1392249.00	761
1393061.00	812
1393855.00	794
1394667.00	812
1395499.00	832
1396268.00	769
1397051.00	783
1397847.00	796
1398624.00	777
1399370.00	746
1400112.00	742
